osm_id;osm_type;district;name;amenity;tourism;cuisine;opening_hours;website;lat;lon
956430117;node;Innere Stadt;Harry's Bar;bar;;;;;48.2057725;16.3785712
956430121;node;Innere Stadt;Pürstner;restaurant;;regional;Mo-Su 10:00-24:00;http://puerstner.com/;48.2070491;16.3764644
956430125;node;Innere Stadt;XO Grill;fast_food;;burger;Mo-Su,PH 12:00-22:00;https://www.xo-grill.at/;48.2077406;16.3773621
956430126;node;Innere Stadt;Restaurant zu den 3 Hacken;restaurant;;regional;Mo-Sa 11:30-23:00;https://www.zuden3hacken.at/;48.2062437;16.3758573
956430135;node;Innere Stadt;Hillinger Wineshop & Bar;bar;;;Tu-Sa 15:00-23:00;https://www.leo-hillinger.com/wineshops/;48.2082188;16.3771324
956430137;node;Innere Stadt;Seiler's;bar;;;;http://www.cristall-cafe.at/;48.2063101;16.3768873
956430160;node;Innere Stadt;Aida;cafe;;coffee_shop;;;;
956430162;node;Innere Stadt;Ristorante Firenze Enoteca;restaurant;;italian;Mo-Su 12:00-22:00;;48.2078671;16.3723947
956432196;node;Innere Stadt;Weibels Wirtshaus;restaurant;;local;Mo-Su 11:30-00:00;https://www.weibel.at/;48.2076756;16.3759706
956432227;node;Innere Stadt;Santo Spirito;restaurant;;;;https://www.santospirito.at/;48.2073196;16.3759548
957695876;node;Innere Stadt;The Kent;restaurant;;;;;48.2050886;16.3717188
957695882;node;Innere Stadt;McDonald's;fast_food;;burger;Mo-Th,Su 07:00-01:00;;;
957695888;node;Innere Stadt;Metro Kinobar;cafe;;bistro;Mo-Fr 17:00-23:00;;;
957695894;node;Innere Stadt;City Kebab;fast_food;;kebab;Mo-Th 09:00-24:00, Fr,Sa 09:00-06:00, Su 09:00-24:00;;48.2052661;16.3715506
957695900;node;Innere Stadt;Cafe Porta;cafe;;;Mo-Sa 18:00-24:00;http://www.cafe-porta.com/;48.2083193;16.3749277
957695903;node;Innere Stadt;Eisgrotte;cafe;;ice_cream;;;48.2056132;16.3732901
957695904;node;Innere Stadt;Danieli;restaurant;;italian;Mo-Su 11:00-24:00;https://www.danieli.at/;48.2059321;16.3719407
964884519;node;Innere Stadt;Demel;cafe;;;Mo-Su 10:00-19:00;http://www.demel.at/;48.2086051;16.367211
991984348;node;Innere Stadt;Inigo;restaurant;;international;Mo-Fr 10:30-23:00;https://inigo.at/;48.2085651;16.3771347
1009032977;node;Innere Stadt;FreyBier;bar;;;;;48.2121012;16.3643218
1016849141;node;Innere Stadt;Heartbeat;bar;;;;;48.2116576;16.3736846
1066143899;node;Innere Stadt;Imperial Bar;bar;;;;;48.2013063;16.3729296
1076021076;node;Innere Stadt;Österreicher im MAK;restaurant;;;;https://www.oesterreicherimmak.at/;48.2075637;16.3816084
1152590804;node;Innere Stadt;Lhotzkys Literaturbuffet;cafe;;;Tu-Fr 10:00-18:00;;;
1157535963;node;Innere Stadt;Fein Essen;restaurant;;international;Mo-Fr 11:30-16:00;;;
1161707075;node;Innere Stadt;Cafe Tirolerhof;cafe;;breakfast;;;;
1168924767;node;Innere Stadt;Donburi;restaurant;;japanese;Mo-Sa 11:30-22:00;;;
1179555826;node;Innere Stadt;Café Ministerium;cafe;;regional;Mo-Fr 07:00-20:00;;;
1202206533;node;Innere Stadt;Subway;fast_food;;sandwich;Su-Th 10:30-22:30;;;
1202223902;node;Innere Stadt;Alef-Alef;restaurant;;;Mo-Th 17:00-22:00;https://www.alefalef.at/;48.2117023;16.3741316
1202227684;node;Innere Stadt;Gutenberg;restaurant;;;Mo-Su 11:00-01:00;;48.2097643;16.3745702
1203033837;node;Innere Stadt;Lindenkeller;restaurant;;regional;Mo-Su 11:00-23:00;;48.2103493;16.374659
1203034330;node;Innere Stadt;Rot 12;bar;;;;;48.2104057;16.3747466
1203035338;node;Innere Stadt;Hinterholz;restaurant;;;We-Sa 16:30-23:00;;48.2104334;16.3747814
1209007877;node;Innere Stadt;Fabios;restaurant;;italian;Mo-Th 09:00-24:00;;;
1210661838;node;Innere Stadt;Im Werd 1;pub;;;Tu-Sa 20:00-24:00+;;48.2171929;16.3761477
1210661841;node;Innere Stadt;Cafe Gärtner;cafe;;;;;48.2173294;16.376192
1210670878;node;Innere Stadt;TeWa;restaurant;;breakfast;;;;
1210670886;node;Innere Stadt;Asia House;restaurant;;asian;11:30-15:00,17:30-22:30;;48.217016;16.3777852
1210670891;node;Innere Stadt;Kamala;restaurant;;thai;Mo-Fr 11:00-15:00,18:00-21:00;;;
1272830638;node;Innere Stadt;Restaurant Bukowina;restaurant;;romanian;Tu-Su 12:00-22:00;;48.2061837;16.3733474
1298534106;node;Innere Stadt;Gorilla Kitchen;fast_food;;sandwich;;;;
1301361978;node;Innere Stadt;Kaffeerösterei Alt Wien;cafe;;;Mo-Fr 10:00-18:00;;;
1307579567;node;Innere Stadt;Výtopna;pub;;burger;;;;
1308579742;node;Innere Stadt;Civediamo;bar;;;Mo-Sa 16:00-23:00;;48.2080721;16.378886
1308610739;node;Innere Stadt;Frau Mayer;bar;;regional;Tu, Th 16:30-00:00;;;
1308621529;node;Innere Stadt;A Barraca;restaurant;;portuguese;Mo-Fr 11:30-15:30,17:30-23:30;;;
1308631625;node;Innere Stadt;Alles Wurscht;fast_food;;regional;Mo-Sa 11:30-22:00;https://alleswurscht.at;48.2143208;16.3667367
1308636116;node;Innere Stadt;Hidden Kitchen;restaurant;;;Mo-Fr 11:00-15:00;https://www.hiddenkitchen.at;48.2122758;16.3688974
1308639755;node;Innere Stadt;Zum finsteren Stern;restaurant;;;;https://www.zumfinsterenstern.at/;48.2110925;16.369107
1308644177;node;Innere Stadt;Ella's;restaurant;;italian;Mo-Sa 11:00-24:00;;48.2117783;16.3696895
1308646939;node;Innere Stadt;die Feinkosterei;restaurant;;regional;;https://www.feinkosterei.wien;48.2117666;16.3692152
1308654562;node;Innere Stadt;Duchardt;restaurant;;fine_dining;Mo-Fr 18:00-24:00, Tu-Fr 12:00-15:00;https://duchardt.at/;48.209232;16.3768642
1308661139;node;Innere Stadt;Stuwer Schottentor;restaurant;;austrian;Mo-Sa 17:30-23:00;https://stuwer.com/stuwer1010/;48.2135825;16.3654807
1308665381;node;Innere Stadt;Chii;restaurant;;;;https://ziizuu.com/;48.212928;16.3617954
1308667841;node;Innere Stadt;Wein & Co;bar;;;Mo-We 10:00-24:00;;;
1308669727;node;Innere Stadt;Wein & Co;restaurant;;international;Mo-We 10:00-22:00, Th-Sa 10:00-24:00, Su,PH 11:00-20:00;https://www.weinco.at/;48.2090629;16.3716936
1354675459;node;Innere Stadt;Hong Kong Cafe;restaurant;;;Mo-Fr 11:00-20:00;;;
1362442780;node;Innere Stadt;Perrella;cafe;;ice_cream;Mo-Su,PH 09:30-20:00;;48.2073435;16.3793791
1362500391;node;Innere Stadt;La Massa;restaurant;;italian;;;;
1363294980;node;Innere Stadt;Xpedit;restaurant;;italian;Mo-Fr 11:30-24:00;https://www.xpedit.at/;48.2106079;16.3813677
1365266760;node;Innere Stadt;Patara;restaurant;;thai;Mo-Sa 12:00-15:00,17:30-23:00;;;
1370932236;node;Innere Stadt;Papas;pub;;kebab;;;;
1409415147;node;Innere Stadt;Köstlich;restaurant;;;Mo-Th 11:30-16:00;;;
1418445193;node;Innere Stadt;Fladerei Berggasse;restaurant;;fladen;;;;
1426806930;node;Innere Stadt;Figlmüller;restaurant;;austrian;Mo-Su 11:00-22:30;https://www.figlmueller.at/;48.2094207;16.3748431
1436669612;node;Innere Stadt;Brezel Gwölb;restaurant;;austrian;11:30-24:00;https://www.brezl.at/;48.2118152;16.3686916
1438788580;node;Innere Stadt;Levante;restaurant;;lebanese;;http://www.levante.at/;48.2093447;16.3674012
1438788587;node;Innere Stadt;Il Tempo;restaurant;;italian;;http://iltempo.at;48.2092801;16.3675038
1438788599;node;Innere Stadt;Nordsee;fast_food;;seafood;Mo-Su,PH 10:00-21:00;;48.2091821;16.3679469
1438797383;node;Innere Stadt;Radatz;fast_food;;;Mo-Th 07:30-18:00;;;
1438797384;node;Innere Stadt;Wulfisch;restaurant;;fish_and_chips;;;;
1453831920;node;Innere Stadt;Koh-i-noor;restaurant;;indian;11:30-14:30;;;
1454374331;node;Innere Stadt;Aux Gazelles;restaurant;;french;;;;
1483321286;node;Innere Stadt;Melker Stiftskeller;restaurant;;regional;Tu-Sa 17:00-23:30;https://www.melkerstiftskeller.at/;48.2122736;16.363614
1524647218;node;Innere Stadt;Babette's;restaurant;;;Mo-Fr 10:00-19:00;;;
1532450178;node;Innere Stadt;Seoul;restaurant;;korean;Mo-Sa 11:30-14:30,18:00-22:00;;;
1532450179;node;Innere Stadt;Shin Taiwanese Eatery;restaurant;;taiwanese;Mo-Fr 11:30-22:00;;;
1563596967;node;Innere Stadt;L'asino che ride;restaurant;;italian;Mo-Su,PH 11:00-24:00;http://www.lasinocheride.at/;48.2058923;16.3679829
1588468283;node;Innere Stadt;Actress Lounge;bar;;;;;48.2063405;16.3774348
1591079266;node;Innere Stadt;Addicted to Rock;bar;;;Mo-Sa 11:30-18:00+;;;
1591079269;node;Innere Stadt;Felixx;restaurant;;regional;Mo-Su 18:00-02:00;;48.2006846;16.3619908
1591079460;node;Innere Stadt;ShanghaiTan;restaurant;;chinese;Mo-Th 11:30-14:30, 17:00-00:00;;;
1610928010;node;Innere Stadt;Fett+Zucker;cafe;;;Mo-Fr 13:00-21:00;;;
1640430322;node;Innere Stadt;Augenweide;restaurant;;steak_house;Mo-Sa 11:30-23:00;https://augenweide.wien;48.2129495;16.3780592
1640437064;node;Innere Stadt;Wunderbar;pub;;;Mo-Su 17:00-02:00;http://www.facebook.com/WunderBarWien;48.2094749;16.3775515
1672651160;node;Innere Stadt;Iris Modern Greek;restaurant;;greek;;;48.1997542;16.3653796
1672651270;node;Innere Stadt;Nautilus;restaurant;;fish;Mo-Sa 11:00-23:00;;;
1672651272;node;Innere Stadt;Zur Eisernen Zeit;restaurant;;austrian;Mo-Th,Sa 11:00-23:00;;;
1674378721;node;Innere Stadt;Ofenloch;restaurant;;regional;Mo-Sa 11:00-23:00;https://www.restaurant-ofenloch.at/;48.210901;16.3697764
1678557781;node;Innere Stadt;Plachuttas Gasthaus zur Oper;restaurant;;regional;Mo-Su 11:00-24:00;https://www.plachutta.at/index.php?id=95;48.2035744;16.3711372
1691943627;node;Innere Stadt;Breakfast Club;cafe;;;We-Fr 08:00-14:00;;;
1708782898;node;Innere Stadt;Amananths Place;pub;;;Fr-Sa 19:00-04:00;http://www.amananths-place.com/;48.2175931;16.3619304
1708782952;node;Innere Stadt;Kafe‘de.;cafe;;coffee_shop;Mo-Fr 10:00-21:00;;48.2176907;16.3618479
1708783889;node;Innere Stadt;Mr. Noodle;fast_food;;asian;PH,Mo-Su 10:00-22:00;;48.2179195;16.3620053
1708784070;node;Innere Stadt;Cocore;restaurant;;italian;;;;
1715947090;node;Innere Stadt;Novellino kosher food;restaurant;;;Mo-Th 12:00-14:45,17:00-21:45;;;
1717868175;node;Innere Stadt;Zum alten Hofkeller;restaurant;;regional;Mo-Fr 11:00-14:00;;48.2081633;16.3650513
1729158193;node;Innere Stadt;Vinothek Eulennest;restaurant;;;Tu-Sa 16:00-22:00;https://www.eulennest.at/;48.197895;16.3658391
1729254629;node;Innere Stadt;Sekt Comptoir;bar;;;We,Th 17:00-23:00;;;
1729255371;node;Innere Stadt;Xeno;bar;;;Fr 18:00-02:00, Sa 18:00-04:00;http://www.xeno.at/;48.1980274;16.3641846
1730779756;node;Innere Stadt;Nagoya Susji;restaurant;;;Mo-Fr 11:30-22:30, Su 11:30-21:30;;48.1968805;16.3659399
1730938065;node;Innere Stadt;Otto e Mezzo;restaurant;;italian_pizza;Tu-Sa 18:00-21:30;http://www.otto-e-mezzo.at/;48.1981985;16.3643052
1731090910;node;Innere Stadt;Hanil Sushi;restaurant;;sushi;Mo-Tu off;;;
1732209431;node;Innere Stadt;Uni Café;cafe;;;Mo-Th 11:30-23:00;;;
1732241000;node;Innere Stadt;Manzana Restaurante;restaurant;;spanish;Mo-Sa 17:00-23:00;https://manzana.at/;48.1978476;16.3696074
1732434815;node;Innere Stadt;Wunderladen;cafe;;;We,Th 13:00-19:00;;;
1732434827;node;Innere Stadt;Gorilla Bar;fast_food;;sandwich;;;;
1747565716;node;Innere Stadt;Classico;cafe;;ice_cream;Mo-Fr 09:00-20:00;;;
1751349362;node;Innere Stadt;Imperial Cafe;cafe;;coffee_shop;;;48.2012162;16.3733827
1756941534;node;Innere Stadt;Chill out;bar;;;17:00-02:00;http://www.chillout-lounge.at/;48.2118009;16.3721828
1764201661;node;Innere Stadt;Top Kino Bar;bar;;;Mo-We 11:00-00:00;;;
1764647426;node;Innere Stadt;ebi mini;restaurant;;asian;Mo-Fr 11:30-15:30,17:30-22:30;;;
1779876734;node;Innere Stadt;Nam Nam Dabba;restaurant;;indian;Mo-Fr 11:30-14:30;https://www.nam-nam.at/dabba/;48.1984377;16.3659621
1779876876;node;Innere Stadt;Tasty Kebap & Pizza;fast_food;;kebab;;;;
1779876974;node;Innere Stadt;Yong Street Food;fast_food;;asian;;;;
1822949326;node;Innere Stadt;Cafe Glaser;cafe;;;Mo-Fr 08:00-02:00;;;
1832531890;node;Innere Stadt;ef16;restaurant;;;Mo-Su 17:30-23:30;;48.2104257;16.3767041
1838694688;node;Innere Stadt;Süd Länder Cafe Bistro;restaurant;;mediterranean;Tu-Fr 11:30-14:30,17:00-22:00;;;
1859898476;node;Innere Stadt;Maschu Maschu;fast_food;;israeli;closed;;;
1859898477;node;Innere Stadt;Hab's Burger;fast_food;;burger;Mo-Th 12:00-23:00, Fr,Sa 12:00-24:00, Su 12:00-23:00;;48.211957;16.3754105
1874061405;node;Innere Stadt;Vietthao;restaurant;;asian;Tu-Sa 16:00-22:00;;48.2012719;16.3685315
1881666783;node;Innere Stadt;Le Petit Bazar;cafe;;;Mo-Fr 10:00-18:30;;;
1889771200;node;Innere Stadt;Minze;restaurant;;thai;Mo-Sa 11:30-22:00;https://www.minzevn.at;48.2166005;16.3773324
1911170470;node;Innere Stadt;U Box;fast_food;;kebab;;;;
1916813668;node;Innere Stadt;Altes Rathaus;cafe;;;Mo-Fr 11:00-22:00;;;
1917166455;node;Innere Stadt;Juice factory;cafe;;;Mo-Fr 07:30-18:00;;;
1919079477;node;Innere Stadt;Zwölf Apostelkeller;restaurant;;regional;11:00-24:00;https://www.zwoelf-apostelkeller.at/;48.2098211;16.3757309
1924276045;node;Innere Stadt;Blue Bar;bar;;;;;48.2092086;16.3769784
1930466965;node;Innere Stadt;Fine Fine;restaurant;;italian;Mo-Sa 11:00-23:00;;;
1930467033;node;Innere Stadt;trude und töchter: und töchter;cafe;;;Tu-We,Fr 09:00-18:00;;;
1943204056;node;Innere Stadt;Wohlleben;restaurant;;;Tu-Sa 12:00-22:30;https://www.wohlleben.wien/;48.1966416;16.3739932
1944670145;node;Innere Stadt;La Taverna del Duca;restaurant;;;We-Su 12:00-22:00;;48.2062034;16.3678125
1944670150;node;Innere Stadt;Starbucks;cafe;;coffee_shop;Mo-Fr 08:00-20:00;;;
1944670434;node;Innere Stadt;Wiener Würstl;fast_food;;;;;48.2079087;16.3711797
1944671022;node;Innere Stadt;Kuckuck;restaurant;;regional;;https://www.derkuckuck.com/;48.2054694;16.3737916
1944671128;node;Innere Stadt;Johann;restaurant;;;;http://www.restaurantjohann.at/;48.2035612;16.3777184
1949363099;node;Innere Stadt;Nightfly's American Bar;bar;;;;https://www.nightflys.at/;48.2071587;16.3690865
1949411509;node;Innere Stadt;Club Berlin;bar;;;Su-Th 18:00-02:00;;;
1949411512;node;Innere Stadt;Dino's Apothecary Bar;bar;;;Mo-Th 18:00-03:00, Fr 18:00-04:00, Sa 19:00-04:00, Su 19:00-02:00;;48.2132963;16.3708365
1949419327;node;Innere Stadt;Kleinod Prunkstück;bar;;;;;48.2093369;16.3753437
1952352277;node;Innere Stadt;Café Prückel;cafe;;regional;Mo-Su 08:30-22:00;https://www.prueckel.at;48.2076076;16.3804174
1954556171;node;Innere Stadt;Anker;cafe;;;Mo-Fr 06:30-18:00;;48.2105666;16.3822315
1954568017;node;Innere Stadt;Sapori d' Italia;restaurant;;italian;Mo-Fr 10:00-23:00;;48.210806;16.3802056
1958068785;node;Innere Stadt;McDonald's;fast_food;;burger;PH Su-Th 07:00-02:00;;;
1968774256;node;Innere Stadt;Lubella;restaurant;;international;;https://www.lubella.at/;48.204665;16.37017
1968774258;node;Innere Stadt;Ribs of Vienna;restaurant;;austrian;Mo-Fr 12:00-15:00,17:00-24:00;;;
1969920409;node;Innere Stadt;Cha No Ma;cafe;;japanese;Mo-Sa 11:00-18:00;;;
1970390505;node;Innere Stadt;Mon Cher;bar;;;;;48.2026897;16.366591
1988328669;node;Innere Stadt;Giorgina;restaurant;;austrian;Mo-Fr 09:00-23:00;;;
1996706550;node;Innere Stadt;Goldene Zeiten;restaurant;;chinese;Mo-Su 11:30-15:00,18:00-23:00;https://www.goldenezeiten.at/;48.20793;16.379626
2098809987;node;Innere Stadt;l'autentico;restaurant;;italian;;https://www.lautentico.at/lautentico-1090/;48.2182044;16.3648934
2113423706;node;Innere Stadt;Joma;restaurant;;international;Mo-Su 08:00 - 02:00;https://www.joma-wien.at/;48.2109441;16.3733515
2113476871;node;Innere Stadt;Onyx Bar;bar;;;;;48.2083413;16.3717776
2113486562;node;Innere Stadt;DO&CO am Stephansplatz;restaurant;;international;Mo-Su 12:00-15:00,18:00-24:00;https://www.doco.com/de/restaurants/;48.2083306;16.3716677
2113489038;node;Innere Stadt;DO&CO Albertina;restaurant;;international;Su,Mo 09:00-18:00;;;
2124106507;node;Innere Stadt;Bitzinger Augustinerkeller;restaurant;;;Mo-Tu off;https://bitzinger.wien/de/the-cellar/;48.2045802;16.3685697
2133047687;node;Innere Stadt;Bastei Beisl;restaurant;;regional;Mo-Fr 09:00-24:00;;;
2146196525;node;Innere Stadt;Tokki;restaurant;;korean;Mo-Fr 12:00-23:00;https://www.tokki.at/home/;48.1990239;16.3640808
2152354132;node;Innere Stadt;Das Kolin;restaurant;;hipster;Mo-Th 11:00-24:00;;;
2162384112;node;Innere Stadt;Mikata;restaurant;;japanese;Mo-Fr 11:30-15:00, 17:30-22:00;;;
2257658060;node;Innere Stadt;Cantinetta Antinori;restaurant;;italian;Mo-Su 11:30-23:30;https://cantinetta-antinori.com/;48.2089781;16.3718708
2258175756;node;Innere Stadt;Mel's Craft Beers & Diner;pub;;;Mo-Su 11:00-02:00;https://paddysco.at/mels-craft-beers-diner/;48.2120306;16.3699355
2275586098;node;Innere Stadt;Gegenbauer Cafe & Rösterei;cafe;;coffee_shop;Mo-Fr 10:00-18:00;;;
2313068140;node;Innere Stadt;Philosoph;pub;;;Su-Th 17:00-02:00;;;
2360936743;node;Innere Stadt;Jazzland;pub;;;Mo-Sa 19:00+;;48.2120903;16.3747488
2370729313;node;Innere Stadt;Trattoria Salieri;restaurant;;italian;;;;
2374032542;node;Innere Stadt;Das Loft;restaurant;;;Mo-Th 06:30-10:30, 16:00-01:00;;;
2397484585;node;Innere Stadt;Katscheli;cafe;;;Mo-Sa 10:00-24:00;;48.2165596;16.3793146
2418263567;node;Innere Stadt;L'Ombra;restaurant;;italian;Mo-Sa 09:30-23:00;;;
2463089725;node;Innere Stadt;Starbucks;cafe;;coffee_shop;Mo-Fr 06:30-21:00;;;
2476501165;node;Innere Stadt;Bergstation Tirol;bar;;;;https://www.bergstation-tirol.at/;48.2006052;16.3717769
2489078827;node;Innere Stadt;Kleinod am Ring;restaurant;;;;;48.2082307;16.3810336
2500519191;node;Innere Stadt;filmbar;pub;;;;;48.204851;16.3683082
2529267575;node;Innere Stadt;Konstantin Filippou;restaurant;;;Th-Sa 18:00-24:00;https://konstantinfilippou.com/;48.2107616;16.37978
2529269365;node;Innere Stadt;Harvest;restaurant;;;Mo-Sa 14:00-22:00;;;
2529513959;node;Innere Stadt;NeKo Sushi Bar;fast_food;;sushi;Mo-Fr 11:00-23:00;;;
2538461827;node;Innere Stadt;Kent;fast_food;;kebab;;;48.2023119;16.3683033
2538461878;node;Innere Stadt;You.Bar;bar;;;;;48.2028144;16.3661961
2568387463;node;Innere Stadt;Chinacy;restaurant;;asian;Mo-Sa 11:30-22:00;http://www.chinacy.at/;48.2048783;16.3729087
2568949871;node;Innere Stadt;loca;restaurant;;;We-Su 17:00-23:00;;48.2064595;16.3777066
2574578105;node;Innere Stadt;Toga;restaurant;;;;;48.2112413;16.3796275
2617056379;node;Innere Stadt;Japanika;restaurant;;japanese;Mo-Su 11:00-23:00;;48.2096776;16.3733254
2617056382;node;Innere Stadt;Akakiko;restaurant;;japanese;Mo-Su 10:30-23:00;;48.2098482;16.3739793
2617117222;node;Innere Stadt;Del Popolo;fast_food;;pizza;;;48.2115764;16.3726795
2617117223;node;Innere Stadt;Duzi's;bar;;;Mo-Th 10:00-01:00, Fr 10:00-02:00, Sa 11:00-02:00, Su 11:00-01:00;;48.2142447;16.3832447
2632060138;node;Innere Stadt;Dim-Sum Restaurant;restaurant;;chinese;Mo-Tu,Th-Su 11:00-22:00;;48.1971827;16.3616207
2637866970;node;Innere Stadt;Fuchs & Schaden;restaurant;;pizza;;;;
2650654801;node;Innere Stadt;Kruger's American Bar;bar;;;;http://www.krugers.at/;48.2040473;16.371322
2670820058;node;Innere Stadt;Esterházykeller;restaurant;;austrian;Mo-Su 11:00-22:00;https://www.esterhazykeller.at/;48.2100826;16.3674034
2683475950;node;Innere Stadt;Cafe Neko;cafe;;;Mo-Su 10:00-20:00;https://cafeneko.at/;48.206269;16.3733485
2730139238;node;Innere Stadt;Trześniewski;restaurant;;polish;;;;
2736336390;node;Innere Stadt;Lukas;cafe;;;17:00-04:00;;48.2093993;16.3770325
2773679895;node;Innere Stadt;Café de l'Europe;cafe;;;Mo-Fr 07:00-24:00;;;
2892002903;node;Innere Stadt;Pho Lala;restaurant;;vietnamese;11:30-20:30;;48.2111332;16.3782842
2901255701;node;Innere Stadt;En Vivo;restaurant;;mexican;;;48.2170309;16.3627824
2906330472;node;Innere Stadt;Cafe Ansari;restaurant;;georgian;;;;
2923152001;node;Innere Stadt;Bergers Bar;cafe;;;;;48.2141646;16.3797018
2924890354;node;Innere Stadt;Le Viet;restaurant;;vietnamese;Mo-Fr 11:00-15:00, 17:30-23:30;;;
2935041716;node;Innere Stadt;Hansen;restaurant;;;Mo-Fr 09:00-23:00;;;
2946719924;node;Innere Stadt;Joe's;pub;;pizza;Su, We-Th 18:00-01:00;;;
2962299633;node;Innere Stadt;SameSame;bar;;;We,Th 19:00-02:00, Fr,Sa 19:00-04:00;;48.2099108;16.3722666
2984119621;node;Innere Stadt;Hard Rock Cafe;restaurant;;american;Mo-Th 09:30-01:00, Fr,Sa 09:30-02:00;https://www.hardrock.com/cafes/vienna/;48.2113691;16.3756024
2984602439;node;Innere Stadt;Silver Bar;bar;;;Tu-Sa 19:00-03:00;https://www.dastriest.at/index_mobile.php?site=silverbar;48.1974387;16.3673297
3002971607;node;Innere Stadt;L'Osteria;restaurant;;italian;Su-We 11:00-23:00, Th-Sa 11:00-24:00;http://www.losteria.de/;48.2070974;16.3683986
3012157534;node;Innere Stadt;Sparky's unlimited;restaurant;;american;;;;
3027179235;node;Innere Stadt;burg.ring1;cafe;;;Mo-We 11:00-22:00;;;
3058809678;node;Innere Stadt;Lebenbauer;restaurant;;;Mo-Fr 11:00-15:00, 17:30-22:30;https://www.lebenbauer.wien/;48.2117157;16.363659
3150836624;node;Innere Stadt;Cafeteria der Akademie der bildenden Künste Wien;cafe;;;Mo-Fr 08:30-16:00;https://www.akbild.ac.at/Portal/organisation/services/mensa;48.2015868;16.3654484
3171408096;node;Innere Stadt;Sky Bar;bar;;;Mo-Sa 10:00-24:00, Su,PH 12:00-24:00;;48.2064383;16.3722737
3186700562;node;Innere Stadt;Jonas Reindl;cafe;;;Mo-Fr 08:00-17:30;;;
3215150277;node;Innere Stadt;Puff;bar;;;Tu-Th 19:00-02:00;;;
3215670079;node;Innere Stadt;Chez Nous;bar;;;;;48.2071644;16.3711547
3215670080;node;Innere Stadt;Loosbar;bar;;;Mo-We 12:00-04:00;;;
3215857484;node;Innere Stadt;Casablanca;bar;;;Mo-Sa 12:00-04:00;;;
3215857485;node;Innere Stadt;Le Club;bar;;;;;48.2119446;16.3751675
3215857486;node;Innere Stadt;First Floor Bar;bar;;;Fr-Sa 18:00-04:00;;;
3215857490;node;Innere Stadt;Kaktus;bar;;;Mo-Su 19:00-04:00;;48.2117525;16.3747232
3215857491;node;Innere Stadt;Kitsch;pub;;;;;48.2122253;16.3742271
3215857492;node;Innere Stadt;Amore della Mutti;restaurant;;pizza;;https://www.amoredellamutti.at/;48.2120224;16.3751482
3215857493;node;Innere Stadt;Non+Ultra;bar;;;Mo-Th 19:00-02:00;;;
3215857494;node;Innere Stadt;Ron Con Soda;bar;;;19:00-04:00;;48.2117696;16.3751582
3215857495;node;Innere Stadt;Roter Engel;bar;;;Mo-Su 17:00-04:00;;48.2118628;16.3751726
3215857496;node;Innere Stadt;Slammerbar;bar;;;Mo-Sa 19:00-04:00;;48.2117525;16.3748283
3215857497;node;Innere Stadt;Nelson's Pub;pub;;;;;48.2118153;16.3743788
3316299363;node;Innere Stadt;Donasia;restaurant;;asian;Su-Fr 10:30-22:00;;48.214973;16.3757203
